address,lat,lon
"Астраханская область г. Астрахань, ул. Куликова, 61",46.35622506359999,48.073194623
"Астраханская область г. Астрахань, ул. Татищева, 8",46.3713471703,48.052289485900005
"Астраханская область г. Астрахань, ул. Татищева, 16",46.37535928609999,48.0540651083
"Астраханская область г. Астрахань, ул. 11-й Красной Армии, 13",46.3597236955,48.083354830699996
"Астраханская область г. Астрахань, ул. Бабаевского, 35 к.4",46.401508539700004,48.09336483479999
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Жукова, 57",51.3096277608,37.8869211674
"Белгородская область Старооскольский городской округ, село Каплино, улица Московская, 5",51.3533439636,37.8342590332
"Белгородская область г. Белгород, улица 60 лет Октября, 7",50.5646965759,36.5546894073
"Белгородская область г. Белгород, улица Буденного, 1",50.5635652679,36.5622425079
"Белгородская область г. Белгород, улица Дегтярева, 1",50.584033652399995,36.571190357199995
"Белгородская область г. Белгород, улица Некрасова, 5Б/8",50.6158394233,36.5825468302
"Белгородская область г. Белгород, улица Некрасова, 17Б",50.622663574700006,36.580202579499996
"Белгородская область г. Белгород, улица Привольная, 16",50.634304890699994,36.5612876415
"Белгородская область г. Белгород, проспект Б. Хмельницкого, 137",50.6343423179,36.5705680847
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Королева, 16",51.310814834700004,37.9069572687
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Жукова, 30б",51.310700823299996,37.8963035345
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Буденного, 2",51.3206321667,37.8826832771
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Юбилейный, 10",51.325364386000004,37.8896789551
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Королева, 17",51.3108114814,37.9059702158
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Восточный, 51",51.3134135475,37.9115277529
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Жукова, 36",51.3123405484,37.8903222084
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Жукова, 37",51.3107041766,37.8874522448
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Жукова, 56",51.3097149481,37.8853279352
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Олимпийский, 8",51.3067035382,37.8964537382
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Олимпийский, 34",51.305268186499994,37.8966683149
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Олимпийский, 49а",51.3034135651,37.8903758526
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Олимпийский, 18",51.3078068505,37.897644639
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Космос, 6",51.300820994,37.8970652819
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Макаренко, 39",51.3139419556,37.883960723899996
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Макаренко, 3а",51.313017882,37.8787565231
"Белгородская область Старооскольский городской округ, г. Старый Оскол, микрорайон Макаренко, 36а",51.3165116913,37.8858482838
